#Table1
ra,dec,u,g,r,i,z,type,psffwhm_u,psffwhm_g,psffwhm_r,psffwhm_i,psffwhm_z,petroR90_u,petroR90_g,petroR90_r,petroR90_i,petroR90_z,deVRad_u,deVRad_g,deVRad_r,deVRad_i,deVRad_z,deVAB_u,deVAB_g,deVAB_r,deVAB_i,deVAB_z,deVPhi_u,deVPhi_g,deVPhi_r,deVPhi_i,deVPhi_z,expRad_u,expRad_g,expRad_r,expRad_i,expRad_z,expAB_u,expAB_g,expAB_r,expAB_i,expAB_z,expPhi_u,expPhi_g,expPhi_r,expPhi_i,expPhi_z
36.4815515205286,-5.81225375682721,24.29808,23.60362,22.4117,21.04774,20.54976,6,1.212116,1.198656,1.162226,1.028656,1.013018,-9999,2.453744,1.252635,0.6499984,2.314096,6.373546,0.2360819,0.2797087,0.03424455,0.6140719,0.05,0.05,0.05,0.304788,0.05,-3.878539,87.42715,56.54437,98.15347,53.03464,3.080831,0.3896657,0.3506866,0.0699155,0.4482025,0.05,0.05,0.2924897,0.1943899,0.06629193,-3.878539,84.94286,64.33665,98.34233,55.48672
36.4643197659036,-5.90854198941267,24.15562,22.69392,22.41331,22.2174,22.52556,6,1.215697,1.19353,1.10452,0.9883651,1.023873,-9999,1.108232,1.004622,0.7779605,-9999,0.0002317832,0.004049772,0.001333304,0.2361077,0.7081322,0.1589453,0.05,0.2643325,0.09885167,0.05,108.9322,118.0666,88.5737,107.4184,56.0785,1.416643,0.001027195,0.1960552,0.352017,0.7348292,0.05,0.363614,0.1288533,0.1224885,0.05,84.78912,118.1188,51.24986,107.5293,55.86629
36.5291867689931,-5.79432348900234,24.08045,25.04857,22.41843,22.03037,22.78437,6,1.17819,1.169618,1.170138,1.012603,0.9853027,0.9617478,2.640179,1.357403,0.9653813,2.69273,3.923201,2.366788,0.1954775,0.001648568,29.67263,0.05,0.05,0.6877089,0.05152835,0.05,108.6049,79.6048,134.3167,57.09276,83.22645,0.8694105,2.357748,0.3042217,0.02729714,12.75072,0.05,0.05,0.6206224,0.1343692,0.05,108.3961,78.67593,135.2317,134.6639,83.0996
36.4233112541848,-5.88451355393185,24.0323,23.51868,22.42117,22.1353,21.59997,6,1.2155,1.199137,1.111661,1.011462,1.038594,0.4099668,0.8293566,1.07325,0.7449167,0.4668022,0.000535204,0.05063195,0.1425789,0.1279884,0.03053644,0.05,0.05002718,0.9999148,0.1200595,0.05,83.4453,36.0586,105.5551,68.02148,72.73244,0.008977903,0.1416014,0.1955109,0.2417469,0.06045458,0.05,0.2253292,0.9997406,0.07306246,0.05,83.48898,10.03571,106.3481,67.633,72.51331
36.3601990147289,-5.93222046235615,24.46849,23.13485,22.42244,22.00263,21.80431,6,1.217106,1.177481,1.069402,1.021866,0.9829013,-9999,0.8109149,1.546655,0.6276737,2.158688,9.890184,0.141654,0.1711499,0.2360776,6.881045,0.05,0.8999306,0.09928194,0.5760991,0.05,-3.864864,105.4139,160.6629,75.4483,90.99374,2.198264,0.2278316,0.2501951,0.3153578,2.73802,0.2351126,0.9418954,0.05179326,0.2986889,0.05,-3.864864,107.5328,160.1975,24.6918,92.71407
36.3796992376963,-5.91194594789503,23.80444,22.68696,22.42657,22.66571,21.25829,6,1.214016,1.175079,1.085811,1.02488,0.9979264,2.645766,1.094485,1.596128,1.398502,2.613613,29.67199,0.2894559,0.5172436,0.5813344,3.237342,0.05,0.6501269,0.5280547,0.05,0.1667423,57.64796,54.14573,140.9585,79.67759,125.9035,30.75097,0.1032994,0.1235017,0.499669,1.493613,0.05,0.9998055,0.8906621,0.05,0.06522978,57.72494,62.56692,55.27864,75.1664,142.7819
36.4329787505331,-5.95767114742784,24.84036,24.15799,22.43094,20.94748,20.08618,6,1.218262,1.179224,1.063904,0.9827586,0.9943884,5.543116,5.417792,4.67819,0.8703231,2.375291,29.67114,3.298549,0.6206627,0.07369047,0.2414766,0.5713884,0.05,0.05,0.1076493,0.05,56.63898,38.03242,66.18516,21.5329,57.00682,6.594844,4.249326,0.001144141,0.1240178,0.2039748,0.4912776,0.05,0.4373895,0.1494796,0.116345,63.20641,33.64974,73.88844,21.5001,64.7514
36.4075613366536,-5.80648576005333,25.51765,23.36469,22.44037,22.07108,21.72421,6,1.217645,1.183308,1.15632,1.064205,1.026008,1.584321,-9999,1.088458,0.1818083,-9999,0.02636072,1.099328,0.4563394,0.008383773,0.9122905,0.05,0.05,0.05,0.05,0.05,159.9859,44.44262,68.8305,122.386,79.53408,0.9604461,1.088969,0.395543,0.006461101,0.7328304,0.05,0.05,0.09292199,0.05,0.05,94.47749,42.72815,68.07148,122.4371,62.97665
36.3814883110381,-5.98983319670189,24.06204,23.51724,22.46481,21.72323,21.59681,6,1.250376,1.190678,1.040207,0.9873209,0.9644409,0.8568625,0.5573123,0.6053737,0.7507225,1.623774,4.3433,0.8799192,0.187316,0.2354567,1.77017,0.05,0.05,0.09959985,0.09955844,0.05,106.5905,92.95078,138.0261,122.682,111.4181,1.674505,0.7966464,0.3042357,0.325228,1.205518,0.05,0.05,0.1498044,0.1100341,0.05,109.3438,95.60917,134.0158,125.3256,110.2316
36.3427401553808,-5.91427312129526,24.46478,23.52937,22.46552,21.87961,21.12353,6,1.211183,1.170696,1.079075,1.034162,0.9832657,2.117075,0.6764591,1.450062,1.98262,0.7896163,15.02342,0.1262252,0.3738032,0.1310475,0.8831756,0.05,0.9995471,0.05,0.1332333,0.05,141.4873,95.45251,141.1738,167.5805,140.481,19.3538,0.2693271,0.5828964,0.2163487,0.8766858,0.09999487,0.5499964,0.05,0.1875432,0.05,57.35949,19.93299,140.3278,167.9823,139.693
36.5598476501401,-5.93219561088779,22.76608,23.1587,22.4767,22.19526,21.93372,6,1.215599,1.173156,1.099715,0.951921,0.9439962,1.667798,1.407578,0.9110498,0.67068,0.4575717,12.40941,0.3527867,0.3620388,0.07867523,3.160489,0.05,0.05,0.05,0.1162973,0.05,135.2161,33.47334,73.54163,159.9426,118.4024,1.775401,0.4523171,0.4048333,0.1468914,2.146913,0.05,0.05,0.05257398,0.2995412,0.05,109.2264,33.42697,77.36592,159.1918,118.5094
36.3953560051124,-5.94771662089208,22.96473,22.64683,22.48034,22.2165,21.60439,6,1.214,1.193576,1.066224,1.000983,0.9954119,0.8446062,0.9250829,0.7531115,0.8330376,1.70359,0.8349819,0.01618844,0.004504692,0.2826962,0.509951,0.05,0.1552719,0.0534788,0.05,0.05,31.28221,98.24763,125.5247,11.56353,27.62278,0.9131674,0.02869242,0.00182957,0.3994533,0.3255581,0.05,0.9896362,0.2711797,0.09986145,0.05,29.0572,98.85739,125.4923,10.03288,40.08324
36.4187457713048,-5.9816822082932,22.92448,22.65412,22.49191,22.15477,21.15642,6,1.223673,1.174111,1.045759,0.9859108,0.9706563,-9999,1.263859,0.9144215,0.480853,2.566222,0.2968802,0.03057274,0.2686561,0.2987052,1.332254,0.06008449,0.07267775,0.1621771,0.09314428,0.05,82.32108,104.8788,55.05998,113.0078,142.5299,0.1321791,0.02929258,0.3998291,0.4695272,1.004091,0.9997528,0.05248894,0.569189,0.316587,0.05,113.6105,105.2536,66.71458,118.8637,140.8932
36.4209825218078,-5.82227708778988,23.38728,24.08412,22.50119,22.09732,21.36564,6,1.218352,1.193558,1.149084,1.047842,1.030885,3.103467,2.327963,2.201105,0.1583127,2.32665,29.66982,12.33893,0.3387578,0.2941032,0.5833011,0.05,0.05,0.05,0.05,0.05,57.28635,28.0168,168.2172,60.64779,75.27347,15.88187,4.973055,0.4504473,0.1353463,0.3048352,0.05,0.05,0.07736459,0.2519651,0.096705,56.81843,27.81643,161.0563,67.5722,70.30051
36.4614339804785,-5.90187659819829,25.00348,24.69752,22.50974,22.59875,21.84558,6,1.216011,1.197369,1.110284,0.9967859,1.031586,-9999,0.7684156,1.263869,1.394874,0.8531696,0.01276504,0.723013,0.166258,0.315374,1.36742,0.06096304,0.062903,0.2988052,0.05,0.1500207,47.88248,127.8852,71.01188,16.4353,141.4326,0.0001742263,0.7427543,0.2528427,0.4155958,0.8359281,0.09124112,0.05,0.08384959,0.08359846,0.3185521,48.22278,114.66,69.21126,14.10385,130.7593
36.3993292131042,-5.9015908230175,24.70248,25.01385,22.50984,21.85022,21.05597,6,1.214017,1.197081,1.09735,1.013541,1.02528,-9999,-9999,0.5234391,1.954634,1.621089,0.09914568,2.646063,0.1769067,0.1110003,0.1857337,0.9777415,0.05,0.09994326,0.05506959,0.09640784,39.41854,99.99772,48.91894,74.23098,95.25063,0.0431258,1.758812,0.2835972,0.1509486,0.2929201,0.2470247,0.05,0.1248789,0.2506177,0.09926206,39.75332,96.59251,51.73965,74.5505,96.1366
36.4621909460155,-5.84097050214691,23.7985,23.7244,22.51111,23.14319,21.46305,6,1.215875,1.203349,1.145581,1.020625,1.032166,2.306735,2.537274,2.446992,1.568678,2.52265,9.902898,23.81975,0.1995754,4.109697,2.999429,0.05,0.05,0.05,0.1556523,0.3735003,86.63663,62.81835,68.50327,52.37739,159.6056,4.249108,5.522366,0.2502333,1.416547,1.679566,0.05,0.06004268,0.1469943,0.4253705,0.47486,86.53332,62.85868,65.63281,57.78214,163.3186
36.4850408714834,-5.85479621680279,23.15242,23.59349,22.5274,22.28178,21.56003,6,1.214685,1.202915,1.141752,1.006703,1.020247,3.35526,2.884194,0.7838677,3.09046,0.4397556,29.63458,4.544929,0.3515595,1.256227,0.122145,0.05,0.4787362,0.05,0.1129192,0.1433297,29.71228,23.73187,107.6365,97.13046,62.55678,1.325957,2.198175,0.4319983,0.8344498,0.2442132,0.05,0.5499653,0.05210062,0.2336469,0.1261971,53.74848,26.78369,104.9694,97.32557,57.48942
36.3542991568725,-5.79302129227215,24.5314,23.05657,22.5482,22.81373,21.80873,6,1.186343,1.133966,1.164937,1.066875,1.030348,4.576982,-9999,-9999,4.495699,4.497769,29.67129,0.1088189,0.2080782,0.001997038,13.8419,0.09843332,0.1985005,0.09128515,0.05,0.05,67.31519,11.89722,10.08438,108.1379,164.4243,58.76837,0.1774034,0.3901395,0.3039881,3.412057,0.05,0.2487251,0.09913147,0.08938851,0.05,83.51441,14.54694,8.806592,67.80884,166.0525
36.3938983586957,-5.79710207437546,24.30755,22.84827,22.55153,22.27298,21.64683,6,1.213748,1.171803,1.160318,1.07776,1.022674,1.939253,0.7416565,0.5993654,0.6974203,1.609125,29.67189,0.001098654,8.68337E-05,0.1069056,2.26251,0.05,0.05,0.1423403,0.149222,0.05,92.77578,107.2739,95.32172,165.594,146.175,8.215505,0.04330895,0.000271382,0.1986126,1.536933,0.05,0.05,0.2950677,0.2005477,0.05,96.11193,106.5625,95.32238,168.873,146.516
36.3814372727054,-5.9696352189886,23.19368,23.21578,22.55175,22.41438,22.11423,6,1.238842,1.187079,1.049401,0.9967893,0.9715499,1.13253,0.7950147,0.9480277,0.9850001,0.7329878,0.3050625,0.1221084,0.189281,0.06318172,0.7284482,0.05,0.1617335,0.09681428,0.1977831,0.05,77.97272,126.0385,164.0647,72.10769,61.84471,0.4721262,0.2257549,0.2904187,0.1056115,0.7497637,0.05708093,0.1507599,0.133712,0.212691,0.05,75.27029,125.3319,165.2476,72.17719,63.39528
36.5376821963804,-5.81738438288448,25.56275,23.43517,22.56271,22.2702,22.02238,6,1.189482,1.1855,1.1673,1.000128,0.9668987,-9999,1.691128,1.231657,0.07325987,2.978227,0.03245178,4.109006,0.5405143,0.05079922,29.25108,0.05002245,0.05,0.05,0.3993196,0.09999919,134.1341,19.76448,79.8607,65.33397,87.65504,0.02379932,2.169293,0.5644222,0.04981678,5.17116,0.05,0.05,0.05531689,0.350026,0.1999824,134.4943,14.52884,77.29239,62.59807,83.03934
36.4183255570191,-5.95350531003451,23.59457,24.85096,22.56512,25.07269,22.3644,6,1.216784,1.185501,1.065922,0.989936,0.9967675,1.440311,1.44678,0.3799091,-9999,0.8105111,1.532031,5.484561,0.001126382,0.0003766521,29.67846,0.3041546,0.05,0.2612024,0.1264851,0.05,13.81611,146.7725,126.3911,109.2382,85.19315,1.25633,0.9112971,0.0001679369,0.0008191236,13.52207,0.05,0.05,0.05,0.08095758,0.05,12.81889,176.0664,126.2127,109.2803,85.05789
36.3547192376539,-5.80347676938413,25.67954,24.41021,22.59619,22.31933,21.64495,6,1.187286,1.138177,1.155952,1.065013,1.026843,1.77128,1.39401,0.6314376,1.551305,0.6288251,0.003863106,1.274389,0.0008273654,0.645481,0.2940658,0.2955414,0.05378401,0.05,0.05,0.08753624,95.0998,174.8268,58.86037,55.4374,106.1682,0.02464664,1.319722,0.0005348496,0.5357538,0.4722031,0.2352786,0.07908288,0.1385343,0.05039565,0.09462901,125.6128,175.2625,58.73203,57.29129,107.5606
36.4154960407412,-5.84604132514959,23.16133,23.82161,22.60157,22.39789,22.30904,6,1.215315,1.195116,1.132236,1.034545,1.041271,0.5338013,0.6924889,0.6745013,0.8471413,1.424593,0.0005140558,0.4831111,0.03795844,0.002761021,3.297765,0.3320183,0.05,0.1634931,0.3809612,0.160207,44.55698,170.3298,39.65871,134.2377,30.62677,0.004558401,0.4818136,0.0404143,0.00478057,1.764903,0.2111933,0.05,0.3051286,0.4439054,0.3077052,44.47684,167.1011,39.6732,134.1335,27.52175
36.5294132740162,-5.78715750934118,22.21742,23.50893,22.60361,23.48276,22.8269,6,1.17819,1.169618,1.170138,1.012603,0.9853027,1.163781,1.395411,1.257327,1.088613,-9999,0.1004996,0.2517918,0.2948,0.1342238,0.0004579184,0.09966446,0.05,0.2603988,0.09036916,0.05313491,102.3857,61.8059,74.72836,71.06534,60.81295,0.1795015,0.3203319,0.411814,0.1782436,0.00137441,0.1661273,0.2676709,0.2291594,0.240551,0.092731,103.2551,61.02699,73.75897,68.97609,149.1753
36.3900330943947,-5.80707459858542,25.53276,24.14054,22.61013,22.07607,21.71854,6,1.211922,1.174021,1.153341,1.069888,1.026809,2.009392,-9999,0.6314913,1.720188,0.8666515,1.914936E-05,0.0003896836,0.0979011,0.1220749,6.481422,0.7976992,0.05,0.2480253,0.1923555,0.05,107.8011,125.8336,157.9652,73.39725,120.7297,8.224647,8.483786E-05,0.1703614,0.2105378,0.2339153,0.05,0.07054673,0.2001353,0.1985098,0.09343454,83.26495,125.5882,157.3362,73.06808,11.17718
36.561098187084,-5.8450175399783,23.19378,23.54707,22.6122,21.67709,21.22323,6,1.198901,1.202107,1.156677,0.992932,0.9515504,0.7594644,0.7150039,0.7220203,1.588221,-9999,0.6170021,0.1521026,3.194702E-05,0.3995595,0.0007423465,0.2461991,0.5651147,0.2566641,0.05,0.05,-3.88735,47.06815,100.1245,111.9871,127.6011,0.7594043,0.2956407,0.0001790823,0.2492251,0.001694244,0.05,0.641662,0.1574755,0.1805981,0.05,-3.887577,46.83329,100.0732,108.5492,127.6116
36.4014021976007,-5.84954309742028,24.63018,22.43425,22.61728,22.25291,22.11455,6,1.214162,1.193072,1.126698,1.034552,1.040714,0.423364,1.170991,1.193065,1.313653,1.277013,19.10953,0.1898903,0.568525,0.72277,29.67949,0.05,0.4266618,0.444833,0.130868,0.2791814,115.2574,133.6576,63.581,77.0937,33.12052,0.6349655,0.346921,0.5949772,0.7320512,1.309721,0.2954299,0.08691589,0.5493811,0.2920487,0.6152,42.50406,139.3533,63.25622,76.59775,56.01237
36.5272964929434,-5.8452446457102,24.63464,25.11437,22.62458,20.91188,22.8269,6,1.205963,1.196665,1.154878,0.999108,0.995729,-9999,-9999,0.9788915,1.119442,-9999,29.34841,0.001916012,0.1465907,0.2981988,0.002271974,0.05,0.1010632,0.120752,0.6499805,0.06756659,31.83421,102.4976,166.3342,23.33788,61.17596,1.453201E-06,0,0.2340885,0.3816203,0.001862331,0.1557493,0.1651172,0.1002853,0.751933,0.06543937,63.51939,102.5341,167.0275,26.19293,61.19323
36.4919594354111,-5.86175126840519,25.27826,25.53522,22.63539,23.98091,22.4503,6,1.214645,1.201784,1.138805,1.001662,1.016998,1.378461,-9999,0.3533233,0.04865249,1.346797,19.12127,0.006595601,0.002206005,0.006535765,29.66779,0.05,0.4543956,0.06645482,0.05,0.05,129.185,110.9219,102.5514,100.1543,51.56415,5.292628,0.02104915,0.001010713,1.135577,8.21631,0.05,0.1650976,0.05,0.05,0.05,130.4333,111.0497,102.4763,47.22614,49.71987
36.4681230941287,-5.82169945437829,24.48231,24.54477,22.63667,22.46629,21.76416,6,1.216033,1.201393,1.155877,1.02913,1.021664,0.7092746,0.4741631,1.151759,1.148248,0.5183607,0.8819592,0.000301358,0.0002134224,0.152134,0.06832898,0.09282231,0.2289381,0.09716629,0.06936768,0.05,54.53878,121.045,51.63783,39.27522,163.1883,2.738006,0.002748478,0.000586262,0.2440676,0.1133931,0.05,0.05,0.3245319,0.130141,0.349639,53.07365,120.8998,51.752,35.58492,163.3197
36.448822633017,-5.95989178090386,25.03222,24.18648,22.6499,21.62835,21.05596,6,1.2178,1.172147,1.062691,0.9759393,0.9923248,2.704664,-9999,2.413527,0.7197659,2.745964,29.67521,0.09807476,0.3399617,2.122564E-05,0.0004806488,0.2005815,0.3966809,0.1214199,0.6277276,0.2033349,79.72173,110.4686,176.0639,66.34829,130.2133,58.49407,0.2442556,0.0009505455,0.00129358,0.0007515277,0.05,0.3665235,0.2147271,0.06817001,0.2605495,83.63883,113.5321,158.2558,66.32644,130.1922
36.3562489423913,-5.91188626729599,24.19229,23.32449,22.65492,22.40572,21.60405,6,1.212198,1.171453,1.082044,1.031792,0.9886057,2.81247,-9999,1.778829,-9999,0.2875691,9.89298,0.5687106,0.4552582,0.001880774,4.107133,0.05,0.05,0.8000662,0.08317843,0.05,113.6172,17.3186,123.7597,125.4999,116.2863,3.322047,0.7598861,0.3920397,1.579649E-05,0.4953699,0.05,0.05,0.08988281,0.05514713,0.09985109,112.9927,22.55275,141.5142,125.6141,36.1515
36.3472740668962,-5.91731018864018,24.96838,23.81713,22.67249,21.27657,20.54346,6,1.212229,1.172114,1.077939,1.031782,0.9837591,1.980864,1.909212,0.5182928,1.352028,1.016564,0.1520765,3.827384,0.0001721353,0.1054394,0.2940667,0.6059868,0.05,0.3222789,0.1497023,0.09255235,108.8124,136.0293,63.24203,43.36422,135.6421,4.250555,2.874921,0.0003709276,0.124633,0.4017786,0.05,0.05,0.1704394,0.1997645,0.09983657,65.7403,134.8044,63.19327,43.80265,135.664
36.5365220901581,-5.99514416213779,24.0338,23.72692,22.67308,22.07447,22.24833,6,1.26268,1.22119,1.070899,1.089812,0.9588253,1.486457,0.5755272,0.6107605,1.157451,1.620575,29.67546,0.001787248,0.004642238,0.4580469,1.557038,0.05,0.1151673,0.05,0.05,0.2498333,83.82672,60.96457,62.03504,36.12904,-3.883547,15.87531,0.05282672,0.003708824,0.3591877,2.683922,0.05,0.1334336,0.1479041,0.5497105,0.2072158,83.49599,139.5325,62.32223,142.5056,-3.883547
36.5038825911052,-5.91553857421934,23.9208,24.27106,22.68724,22.86997,21.7522,6,1.21587,1.18368,1.10173,0.9732746,1.00197,0.05938942,2.122017,0.9634659,0.9299835,1.814731,29.66962,6.374097,0.2360984,0.5760823,1.236372,0.05,0.09340132,0.0803664,0.09578214,0.1090102,73.68697,68.04455,1.52103,13.87585,-3.888187,0.0002982595,2.198531,0.3520902,1.000144,1.056225,0.07187877,0.09157933,0.05,0.1020868,0.1784204,109.5175,58.68081,5.305781,13.51086,-3.890505
36.3453168835154,-5.87168905927329,26.48279,26.24944,22.69085,24.22173,22.97048,6,1.204176,1.155113,1.105037,1.050745,0.9992095,-9999,-9999,0.6030648,-9999,1.526197,0.002681824,0.04344479,0.07653119,0.002818252,29.67126,0.05,0.942099,0.29979,0.09191036,0.05,40.91762,52.41446,40.82066,63.08105,27.00876,0.000257598,0.01576549,0.1260148,0.0002779229,12.74655,0.05868747,0.2848353,0.1421156,0.1072713,0.05,40.95572,166.6006,41.04122,62.78978,27.78156
36.4086337653798,-5.82526126515622,22.68213,23.52211,22.69334,22.71941,21.84019,6,1.215417,1.189888,1.145216,1.050071,1.033102,3.479547,0.8051783,0.5372072,1.347593,1.504014,2.914831,0.3192281,0.2360953,1.366663,10.56633,0.05,0.05,0.7933013,0.164551,0.05,118.891,103.5243,67.78822,118.5694,30.65705,0.303115,0.3042418,0.07656158,0.9128718,3.044145,0.09300452,0.1278269,0.5820121,0.6704949,0.05,33.68951,127.6559,69.80737,94.9211,33.22482
36.5268942038936,-5.94618776701058,25.65162,24.42112,22.70425,24.0864,22.63524,6,1.217474,1.154903,1.073818,0.9517992,0.9785172,-9999,2.199052,1.239401,2.162582,1.52539,0.009616879,1.381059,0.0001697695,2.125741,4.911597,0.07320203,0.05,0.05,0.08965547,0.05,91.81637,74.0577,56.25919,82.77554,114.9658,0.007747974,1.773872,0.003682258,2.198514,3.236164,0.1395798,0.05,0.1424703,0.05,0.05,91.85323,71.88597,56.36306,75.14668,115.1921
36.3820900966063,-5.86981612935432,23.2265,23.66396,22.70479,22.4378,22.85756,6,1.203434,1.172689,1.110749,1.039719,1.014187,1.945365,1.043598,0.9312388,1.13878,-9999,0,0.2941619,0.2494204,0.2360899,4.973765E-07,0.05,0.6561904,0.09891099,0.08384916,0.1478059,51.76989,19.30757,123.1117,57.69278,132.1685,0.0002811453,0.3964958,0.3850386,0.3784644,0.01802452,0.4364133,0.8498057,0.07594573,0.07300129,0.06745333,51.76412,15.5457,123.211,53.8748,131.9876
36.5123659844757,-5.9865917050233,25.91406,23.72038,22.71678,22.76325,22.99771,6,1.224695,1.222781,1.07161,1.086528,0.9664693,-9999,0.7838516,0.8909373,0.9263749,-9999,0.002595774,2.608876,0.1802669,1.72167,0.001466598,0.1048328,0.1743115,0.08503853,0.05,0.06045408,154.5234,1.830245,19.79723,15.36034,103.7427,0.009227522,0.4386888,0.2933969,0.9127848,0.01163629,0.09341928,0.08736555,0.1289255,0.05,0.05187132,154.6367,140.7528,20.15619,12.69731,70.50677
36.4675364041761,-5.95065024283859,23.33108,23.98897,22.71898,20.74831,19.75313,6,1.217148,1.17159,1.070744,0.9700601,0.997364,1.432903,0.5465099,0.5949989,1.139112,1.05716,0.8233919,0.2542219,0.00427837,0.1282016,2.842691E-05,0.05,0.05,0.05,0.4923107,0.7464998,53.28253,89.80479,62.33018,77.0005,41.85661,0.7296146,0.006856869,0.00158956,0.1655225,0.03319108,0.05,0.05,0.5665231,0.6494651,0.149822,50.81084,72.24139,62.49002,79.59246,41.95845
36.5341198571042,-5.88681775469265,23.7441,22.96781,22.72597,23.03584,22.57689,6,1.214608,1.190141,1.126925,0.9781906,0.9867463,0.3229296,1.646874,0.8748367,0.7619438,0.7305242,0.2294324,0.3946263,0.1521185,0.3664364,23.82079,0.0987832,0.05,0.1452848,0.05,0.05,129.6863,5.61737,105.9127,122.6075,144.7814,0.2409565,0.5701894,0.227461,0.4965554,0.8147264,0.09340609,0.05,0.2204108,0.0863155,0.05,130.9707,6.415898,109.1934,123.0963,153.9771
36.5358269661088,-5.79729237604132,23.8858,23.38639,22.72941,23.37019,21.67175,6,1.185651,1.173786,1.171853,1.003116,0.970772,-9999,0.9310405,2.199055,-9999,0.08779672,0.02555509,0.18948,0.07846459,0.04107934,0.1466924,0.05101104,0.06218529,0.3332027,0.3999871,0.1476763,105.9838,54.96538,38.08076,131.6,166.6974,0.01539971,0.3046599,0.1370304,0.06571848,0.2584367,0.06095127,0.08499622,0.2996124,0.3991803,0.1479003,106.0233,58.016,37.96249,131.6347,167.8906
36.547425051045,-5.93646731992602,24.79826,23.92466,22.72965,22.53976,22.94578,6,1.21618,1.169648,1.095964,0.9511032,0.951683,-9999,1.158201,0.7855905,1.017893,-9999,0.4406885,2.173329,0.1078737,0.522885,0.0001027798,0.1094974,0.05,0.1995759,0.05,0.05627233,38.66084,58.15973,10.65295,99.38555,133.1761,2.196345,1.413682,0.1964613,0.5740839,0.0002703249,0.999874,0.05,0.147533,0.05,0.1762007,68.80409,58.34301,11.17148,101.9673,133.1722
36.4201875644189,-5.95340065496534,26.07888,24.48125,22.73417,24.8463,22.83353,6,1.21684,1.184957,1.066113,0.9891654,0.9970589,-9999,0.8032421,-9999,-9999,4.57419,0.02886618,1.583009,9.262032E-05,0.03747011,23.82755,0.1017572,0.05,0.0547539,0.07143066,0.05,101.2448,46.50744,103.1137,35.19354,52.72548,0.02836904,1.162663,0.000977517,0.002389448,4.250226,0.1879939,0.1498163,0.07770249,0.05,0.05,101.2092,37.97451,103.1546,104.5017,53.05175
36.5030859126491,-5.83569947049013,23.96568,23.73365,22.73456,23.33393,22.11167,6,1.20904,1.200296,1.154794,1.009421,1.008447,0.3840257,1.641282,1.848082,-9999,1.798354,1.020028,1.629441,0.301478,0.0004957431,1.836609,0.05,0.05,0.05,0.05,0.05,21.75681,56.60096,117.4,71.92198,24.90378,0.3188591,1.2392,0.007630684,0.024959,1.291812,0.07099365,0.05,0.1319372,0.06407204,0.1163379,21.37238,58.15639,131.0261,42.31892,23.4942
36.5244481343023,-5.94713331862536,24.93344,23.63334,22.7478,23.68656,22.09906,6,1.217437,1.154844,1.073029,0.951966,0.9794333,2.225817,2.020851,0.5021283,0.9127523,2.227273,19.85937,3.138105,0.2360722,29.67172,24.16624,0.05,0.05,0.09554888,0.05,0.09988294,115.7176,143.6232,10.56917,29.61816,57.04833,4.249313,1.832297,0.3789792,8.995485,4.472846,0.05,0.05,0.1156224,0.05,0.2000026,115.6138,144.5178,6.322107,30.89366,60.10376
36.528344024365,-5.78558494342324,22.34275,22.0412,22.75221,23.1768,22.8269,6,1.17819,1.169618,1.170138,1.012603,0.9853027,0.864745,1.123585,0.9782141,0.9700259,-9999,0.1499798,0.1293693,0.1567906,0.1784649,0.0001552544,0.1250901,0.1495064,0.6489984,0.4955384,0.05,9.653481,5.085561,142.8202,120.537,60.80619,0.2443034,0.2008441,0.1799112,0.2733752,0.0138981,0.1787538,0.2489088,0.7074529,0.5533954,0.05,8.214921,5.51092,157.3479,121.4849,60.98295
36.3520099659523,-5.92347646703915,25.47936,25.20321,22.75444,24.26852,23.15534,6,1.213938,1.174432,1.073757,1.027848,0.9832353,-9999,-9999,1.954347,-9999,2.067255,0.04921836,0.0001072391,0.1517721,19.04027,29.66808,0.7763447,0.1348242,0.5596858,0.05,0.05,135.9413,11.15484,46.43248,69.28923,106.0858,0.7326974,0.0006831054,0.2513646,3.411345,10.23095,0.8986751,0.1863866,0.3504433,0.05,0.05,48.94505,11.18259,46.87871,70.91985,66.79121
36.4639128893879,-5.88551542565571,25.16238,24.43936,22.75858,22.12815,21.80442,6,1.216364,1.199487,1.118814,0.9988811,1.031734,3.24738,-9999,0.570456,0.8060615,4.476704,3.489753,1.857117,0.2053154,0.1894938,29.67451,0.9999014,0.05,0.2500898,0.6682427,0.07483617,97.71503,86.97099,88.52821,107.2447,61.54993,18.01606,1.137213,0.3201622,0.3041345,6.295192,0.9996692,0.2453076,0.1166794,0.4064776,0.05,86.87337,83.07298,84.30994,78.57708,63.31835
36.3954974954127,-5.95504798579086,24.03872,24.70794,22.76198,24.00999,22.34321,6,1.216095,1.192266,1.062982,0.9999849,0.9912001,0.6310988,1.467876,0.5408339,0.8455137,1.312685,6.181585,1.975419,0.2941891,4.106158,4.108242,0.05,0.05,0.05,0.05,0.05,138.2957,1.596409,176.0689,60.47403,96.76614,0.4370018,1.137118,0.06985516,1.335698,1.414927,0.08262356,0.05,0.3499382,0.1499949,0.05,133.7394,17.35926,0.3461857,66.69334,116.142
